entity_id,name,domain,stress_score,logistic_score,viability_score
ncbi_gene_4340091,LOC4340091,biology,0.06928872603695448,1.0,0.53464437
ncbi_gene_4340045,LOC4340045,biology,0.22970985213892403,0.7346180349749627,0.48216394
ncbi_gene_4340027,LOC4340027,biology,0.07878370321839066,1.0,0.5393919
ncbi_gene_4340018,LOC4340018,biology,0.29576867145996255,0.659501573835048,0.47763512
ncbi_gene_4340017,LOC4340017,biology,0.07049247988727571,1.0,0.53524625
ncbi_gene_4340008,LOC4340008,biology,0.08374247269852354,1.0,0.54187125
ncbi_gene_4340002,LOC4340002,biology,0.45106693141497706,0.49971686470123383,0.4753919
ncbi_gene_4339966,LOC4339966,biology,0.24180268905183236,0.7203980631796767,0.48110038
ncbi_gene_4339963,LOC4339963,biology,0.07084252164960408,1.0,0.53542125
ncbi_gene_4339892,LOC4339892,biology,0.20352075636114816,0.7490521749790499,0.47628647
ncbi_gene_4340408,LOC4340408,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_4340462,LOC4340462,biology,0.11004071337692538,1.0,0.55502033
ncbi_gene_4340490,LOC4340490,biology,0.11906773095309389,0.916655481682169,0.5178616
ncbi_gene_4341152,LOC4341152,biology,0.11004071337692538,1.0,0.55502033
ncbi_gene_4341468,LOC4341468,biology,0.08686068983048606,1.0,0.5434303
ncbi_gene_4341467,LOC4341467,biology,0.07346285424152675,1.0,0.5367314
ncbi_gene_4341465,LOC4341465,biology,0.4518210725847937,0.49971686470123383,0.47576895
ncbi_gene_4341462,LOC4341462,biology,0.3983436983594335,0.5381142147559843,0.46822897
ncbi_gene_4341445,LOC4341445,biology,0.09205804518558339,1.0,0.54602903
ncbi_gene_4341387,LOC4341387,biology,0.0750151316461948,1.0,0.5375076
ncbi_gene_4341305,LOC4341305,biology,0.32482190419136237,0.5873357794991299,0.45607883
ncbi_gene_4341251,GSK4,biology,0.08292534832153324,1.0,0.54146266
ncbi_gene_4341195,LOC4341195,biology,0.15251857503909397,0.8450056725745544,0.49876213
ncbi_gene_4341107,LOC4341107,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_4340558,LOC4340558,biology,0.07996121622022292,1.0,0.5399806
ncbi_gene_4340988,LOC4340988,biology,0.18772067814064497,0.8114492670591358,0.49958497
ncbi_gene_4340958,LOC4340958,biology,0.35270747799267627,0.5856845697415353,0.46919602
ncbi_gene_4340957,LOC4340957,biology,0.24573632088937766,0.7160188561061768,0.48087758
ncbi_gene_4340746,LOC4340746,biology,0.15478748562739095,0.8450056725745544,0.4998966
ncbi_gene_4340706,LOC4340706,biology,0.21335718572421133,0.7443196268161365,0.4788384
ncbi_gene_4340677,LOC4340677,biology,0.43126736207827737,0.5327587224518097,0.48201305
ncbi_gene_4340604,LOC4340604,biology,0.15478748562739095,0.8450056725745544,0.4998966
ncbi_gene_4340567,LOC4340567,biology,0.24180268905183236,0.7203980631796767,0.48110038
ncbi_gene_4340565,LOC4340565,biology,0.07028219017034221,1.0,0.5351411
ncbi_gene_4339885,LOC4339885,biology,0.2617838985482835,0.665587703782956,0.4636858
ncbi_gene_4339847,LOC4339847,biology,0.1848724029179695,0.8114492670591358,0.49816084
ncbi_gene_4338689,LOC4338689,biology,0.29950439329975187,0.659501573835048,0.47950298
ncbi_gene_4339838,LOC4339838,biology,0.49751843643734606,0.455771378278341,0.4766449
ncbi_gene_4339221,LOC4339221,biology,0.10626833873230843,1.0,0.55313414
ncbi_gene_4339215,LOC4339215,biology,0.29187729704657345,0.665587703782956,0.4787325
ncbi_gene_4339190,LOC4339190,biology,0.09227339356834108,1.0,0.5461367
ncbi_gene_4339172,LOC4339172,biology,0.10092392513572397,1.0,0.55046195
ncbi_gene_4339131,LOC4339131,biology,0.47400084491232836,0.48242030072658915,0.47821057
ncbi_gene_4339123,SNAT1,biology,0.22640564886465825,0.7389569565345504,0.4826813
ncbi_gene_4339115,LOC4339115,biology,0.10092392513572397,1.0,0.55046195
ncbi_gene_4338979,P5CS1,biology,0.11906773095309389,0.916655481682169,0.5178616
ncbi_gene_4338960,PHT4;2,biology,0.15044617693842066,0.8450056725745544,0.49772593
ncbi_gene_4338913,LOC4338913,biology,0.16854577804985368,0.8450056725745544,0.50677574
ncbi_gene_4338875,wsl8,biology,0.22640564886465825,0.7389569565345504,0.4826813
ncbi_gene_4338867,LOC4338867,biology,0.3596682872620771,0.5856845697415353,0.47267643
ncbi_gene_4338866,LOC4338866,biology,0.26877382013183954,0.665587703782956,0.46718076
ncbi_gene_4338846,LOC4338846,biology,0.49751843643734606,0.455771378278341,0.4766449
ncbi_gene_4338790,LOC4338790,biology,0.34678807167596787,0.5873357794991299,0.46706194
ncbi_gene_4338781,BZIP39,biology,0.11154719605138454,1.0,0.5557736
ncbi_gene_4338764,LOC4338764,biology,0.12057122204089143,0.9012983446581732,0.51093477
ncbi_gene_4338750,LOC4338750,biology,0.2445450233053738,0.7160188561061768,0.48028195
ncbi_gene_4338737,FBA1,biology,0.08989626745450216,1.0,0.54494816
ncbi_gene_4338718,LOC4338718,biology,0.4518210725847937,0.49971686470123383,0.47576895
ncbi_gene_4338701,LOC4338701,biology,0.08475186886704492,1.0,0.5423759
ncbi_gene_4339343,LOC4339343,biology,0.0744105105017245,1.0,0.5372053
ncbi_gene_4339361,LOC4339361,biology,0.24180268905183236,0.7203980631796767,0.48110038
ncbi_gene_4339409,LOC4339409,biology,0.4518210725847937,0.49971686470123383,0.47576895
ncbi_gene_4339671,LOC4339671,biology,0.15612750197743971,0.8450056725745544,0.5005666
ncbi_gene_4339823,LOC4339823,biology,0.1005276084665824,1.0,0.5502638
ncbi_gene_4339814,LOC4339814,biology,0.18125860632354968,0.8184141243136636,0.49983636
ncbi_gene_4339797,PP2C53,biology,0.49751843643734606,0.455771378278341,0.4766449
ncbi_gene_4339794,DBB1,biology,0.48707556242018335,0.473736991150213,0.48040628
ncbi_gene_4339791,HIRL1,biology,0.32321236196315756,0.5873357794991299,0.45527408
ncbi_gene_4339759,LOC4339759,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_4339745,LOC4339745,biology,0.1363875710641438,0.8450056725745544,0.4906966
ncbi_gene_4339709,GATA15,biology,0.21335718572421133,0.7443196268161365,0.4788384
ncbi_gene_4339676,LOC4339676,biology,0.08989626745450216,1.0,0.54494816
ncbi_gene_4339637,LOC4339637,biology,0.07286612831530227,1.0,0.53643304
ncbi_gene_4339426,LOC4339426,biology,0.3191823902682647,0.5918007376722234,0.45549157
ncbi_gene_4339633,LOC4339633,biology,0.10092392513572397,1.0,0.55046195
ncbi_gene_4339584,NINJA4,biology,0.1085109534457247,1.0,0.5542555
ncbi_gene_4339554,LOC4339554,biology,0.07802241580171605,1.0,0.5390112
ncbi_gene_4339530,LOC4339530,biology,0.214299412557166,0.7443196268161365,0.47930953
ncbi_gene_4339489,LOC4339489,biology,0.0750151316461948,1.0,0.5375076
ncbi_gene_4339480,LEA19,biology,0.11154719605138454,1.0,0.5557736
ncbi_gene_4339464,FEN1A,biology,0.35270747799267627,0.5856845697415353,0.46919602
ncbi_gene_4339460,NAP1;2,biology,0.08348291468947842,1.0,0.54174143
ncbi_gene_4339446,LOC4339446,biology,0.09205804518558339,1.0,0.54602903
ncbi_gene_4335701,LOC4335701,biology,0.3983436983594335,0.5381142147559843,0.46822897
ncbi_gene_4335627,LOC4335627,biology,0.3628421876630983,0.5856845697415353,0.4742634
ncbi_gene_4330328,LOC4330328,biology,0.21335718572421133,0.7443196268161365,0.4788384
ncbi_gene_4331449,LOC4331449,biology,0.08508696307908196,1.0,0.5425435
ncbi_gene_4332059,LOC4332059,biology,0.35270747799267627,0.5856845697415353,0.46919602
ncbi_gene_4332058,LOC4332058,biology,0.11906773095309389,0.916655481682169,0.5178616
ncbi_gene_4332052,LOC4332052,biology,0.14268962159343948,0.8450056725745544,0.49384764
ncbi_gene_4332041,LOC4332041,biology,0.15612750197743971,0.8450056725745544,0.5005666
ncbi_gene_4331983,LOC4331983,biology,0.2531409756495994,0.6859587270755693,0.46954986
ncbi_gene_4331966,LOC4331966,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_4331917,LOC4331917,biology,0.07286612831530227,1.0,0.53643304
ncbi_gene_4331872,LOC4331872,biology,0.08720108197825768,1.0,0.54360056
ncbi_gene_4331860,LOC4331860,biology,0.08989626745450216,1.0,0.54494816
ncbi_gene_4331836,LOC4331836,biology,0.09797701420917931,1.0,0.5489885
ncbi_gene_4331832,LOC4331832,biology,0.11383108266179794,0.9305933899636227,0.5222122
ncbi_gene_4331775,LOC4331775,biology,0.4332336321295208,0.5327587224518097,0.48299617
ncbi_gene_4331707,HSFA2D,biology,0.07183530030938859,1.0,0.53591764
ncbi_gene_4331673,LOC4331673,biology,0.1085109534457247,1.0,0.5542555
ncbi_gene_4331637,LOC4331637,biology,0.2877901425632473,0.665587703782956,0.47668892
ncbi_gene_4331522,CEBIP,biology,0.10092392513572397,1.0,0.55046195
ncbi_gene_4331516,LOC4331516,biology,0.1240447707918172,0.8599907001019863,0.49201775
ncbi_gene_4331514,LOC4331514,biology,0.16797375611627025,0.8450056725745544,0.5064897
ncbi_gene_4331509,LOC4331509,biology,0.09738336095564323,1.0,0.5486917
ncbi_gene_4331492,LOC4331492,biology,0.30197776698074785,0.659501573835048,0.48073965
ncbi_gene_4331490,CPK7,biology,0.23747936757136387,0.7293518195215003,0.4834156
ncbi_gene_4332069,LOC4332069,biology,0.2617838985482835,0.665587703782956,0.4636858
ncbi_gene_4332079,LOC4332079,biology,0.06914292791265714,1.0,0.53457147
ncbi_gene_4332090,LOC4332090,biology,0.23621834809660622,0.7293518195215003,0.48278508
ncbi_gene_4332341,ASA2,biology,0.07028219017034221,1.0,0.5351411
ncbi_gene_4332623,LOC4332623,biology,0.08508696307908196,1.0,0.5425435
ncbi_gene_4332615,LOC4332615,biology,0.35270747799267627,0.5856845697415353,0.46919602
ncbi_gene_4332563,LOC4332563,biology,0.06914292791265714,1.0,0.53457147
ncbi_gene_4332487,LOC4332487,biology,0.30073260605196556,0.659501573835048,0.48011708
ncbi_gene_4332475,LOC4332475,biology,0.06914292791265714,1.0,0.53457147
ncbi_gene_4332468,SPO11-3,biology,0.09797701420917931,1.0,0.5489885
ncbi_gene_4332464,LOC4332464,biology,0.36774840459129154,0.5856845697415353,0.4767165
ncbi_gene_4332424,LOC4332424,biology,0.29950439329975187,0.659501573835048,0.47950298
ncbi_gene_4332349,LOC4332349,biology,0.08374247269852354,1.0,0.54187125
ncbi_gene_4332310,LOC4332310,biology,0.1126142735984762,0.984733317232122,0.5486738
ncbi_gene_4332108,LOC4332108,biology,0.44475341642914906,0.5177720783206161,0.48126274
ncbi_gene_4332285,TPR3,biology,0.1617102060185936,0.8450056725745544,0.50335795
ncbi_gene_4332204,LOC4332204,biology,0.08408016813581688,1.0,0.5420401
ncbi_gene_4332175,LOC4332175,biology,0.12668043666070045,0.8450056725745544,0.48584306
ncbi_gene_4332169,LOC4332169,biology,0.1240447707918172,0.8599907001019863,0.49201775
ncbi_gene_4332168,NSHB4,biology,0.2617838985482835,0.665587703782956,0.4636858
ncbi_gene_4332167,NSHB3,biology,0.2726347689444586,0.665587703782956,0.46911123
ncbi_gene_4332166,NSHB1,biology,0.0778726638692255,1.0,0.5389363
ncbi_gene_4332159,LOC4332159,biology,0.16562277656437402,0.8450056725745544,0.50531423
ncbi_gene_4332123,NSHB2,biology,0.17885782571414782,0.8278124767823132,0.5033352
ncbi_gene_4331489,LOC4331489,biology,0.1240447707918172,0.8599907001019863,0.49201775
ncbi_gene_4331445,LOC4331445,biology,0.06914292791265714,1.0,0.53457147
ncbi_gene_4332665,LOC4332665,biology,0.13575595734946955,0.8450056725745544,0.49038082
ncbi_gene_4331415,LOC4331415,biology,0.1984296848660139,0.7534656866373175,0.47594768
ncbi_gene_4330902,LOC4330902,biology,0.06920656882552821,1.0,0.5346033
ncbi_gene_4330901,LOC4330901,biology,0.15612750197743971,0.8450056725745544,0.5005666
ncbi_gene_4330888,LOC4330888,biology,0.09738336095564323,1.0,0.5486917
ncbi_gene_4330881,DCD1,biology,0.07631974729800563,1.0,0.53815985
ncbi_gene_4330845,LOC4330845,biology,0.3970068517285304,0.5381142147559843,0.46756053
ncbi_gene_4330819,LOC4330819,biology,0.10954978667153219,1.0,0.5547749
ncbi_gene_4330805,LOC4330805,biology,0.16006235277041395,0.8450056725745544,0.50253403
ncbi_gene_4330800,LOC4330800,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_4330793,LOC4330793,biology,0.13794059178629117,0.8450056725745544,0.49147314
ncbi_gene_4330713,LOC4330713,biology,0.33707397007961915,0.5873357794991299,0.46220487
ncbi_gene_4330711,LOC4330711,biology,0.06914292791265714,1.0,0.53457147
ncbi_gene_4330700,PIN1A,biology,0.24304956012372575,0.7203980631796767,0.48172382
ncbi_gene_4330657,LOC4330657,biology,0.214299412557166,0.7443196268161365,0.47930953
ncbi_gene_4330649,LOC4330649,biology,0.09797701420917931,1.0,0.5489885
ncbi_gene_4330612,LOC4330612,biology,0.13575595734946955,0.8450056725745544,0.49038082
ncbi_gene_4330589,LOC4330589,biology,0.09077702114762826,1.0,0.5453885
ncbi_gene_4330587,LOC4330587,biology,0.4332336321295208,0.5327587224518097,0.48299617
ncbi_gene_4330574,LOC4330574,biology,0.11154719605138454,1.0,0.5557736
ncbi_gene_4330539,LOC4330539,biology,0.08459687596392527,1.0,0.54229844
ncbi_gene_4330436,LOC4330436,biology,0.30197776698074785,0.659501573835048,0.48073965
ncbi_gene_4330413,LOC4330413,biology,0.34988166289320854,0.5856845697415353,0.46778312
ncbi_gene_4330935,LOC4330935,biology,0.30073260605196556,0.659501573835048,0.48011708
ncbi_gene_4330940,LOC4330940,biology,0.2336604866475379,0.7293518195215003,0.48150617
ncbi_gene_4330957,LOC4330957,biology,0.3191823902682647,0.5918007376722234,0.45549157
ncbi_gene_4331187,LOC4331187,biology,0.17111998454981758,0.8450056725745544,0.50806284
ncbi_gene_4331389,LOC4331389,biology,0.1391764744184604,0.8450056725745544,0.49209106
ncbi_gene_4331357,LOC4331357,biology,0.08148585921159276,1.0,0.54074293
ncbi_gene_4331332,LOC4331332,biology,0.07286612831530227,1.0,0.53643304
ncbi_gene_4331328,LOC4331328,biology,0.10954978667153219,1.0,0.5547749
ncbi_gene_4331321,LOC4331321,biology,0.09570815094692127,1.0,0.54785407
ncbi_gene_4331254,LOC4331254,biology,0.07286612831530227,1.0,0.53643304
ncbi_gene_4331253,LOC4331253,biology,0.29950439329975187,0.659501573835048,0.47950298
ncbi_gene_4331197,LOC4331197,biology,0.26877382013183954,0.665587703782956,0.46718076
ncbi_gene_4331194,LOC4331194,biology,0.08348291468947842,1.0,0.54174143
ncbi_gene_4331174,LOC4331174,biology,0.0801292577396557,1.0,0.54006463
ncbi_gene_4331028,LOC4331028,biology,0.15691358936402452,0.8450056725745544,0.50095963
ncbi_gene_4331161,LOC4331161,biology,0.1240447707918172,0.8599907001019863,0.49201775
ncbi_gene_4331158,LOC4331158,biology,0.07644782671628227,1.0,0.5382239
ncbi_gene_4331149,LOC4331149,biology,0.29187729704657345,0.665587703782956,0.4787325
ncbi_gene_4331148,LOC4331148,biology,0.12668043666070045,0.8450056725745544,0.48584306
ncbi_gene_4331144,LOC4331144,biology,0.1280187689762067,0.8450056725745544,0.4865122
ncbi_gene_4331112,LOC4331112,biology,0.11821314153287835,0.916655481682169,0.5174343
ncbi_gene_4331099,LOC4331099,biology,0.15612750197743971,0.8450056725745544,0.5005666
ncbi_gene_4331090,LOC4331090,biology,0.1391764744184604,0.8450056725745544,0.49209106
ncbi_gene_4331062,LOC4331062,biology,0.11383108266179794,0.9305933899636227,0.5222122
ncbi_gene_4332660,TGA2.2,biology,0.1848724029179695,0.8114492670591358,0.49816084
ncbi_gene_4332674,LOC4332674,biology,0.29950439329975187,0.659501573835048,0.47950298
ncbi_gene_4335556,LOC4335556,biology,0.32482190419136237,0.5873357794991299,0.45607883
ncbi_gene_4333930,LOC4333930,biology,0.11973678451501264,0.916655481682169,0.5181961
ncbi_gene_4334396,LOC4334396,biology,0.2493695950794581,0.6859587270755693,0.46766415
ncbi_gene_4334338,LOC4334338,biology,0.07895553116922814,1.0,0.53947777
ncbi_gene_4334309,LOC4334309,biology,0.26877382013183954,0.665587703782956,0.46718076
ncbi_gene_4334290,LOC4334290,biology,0.30197776698074785,0.659501573835048,0.48073965
ncbi_gene_4334247,LOC4334247,biology,0.06928872603695448,1.0,0.53464437
ncbi_gene_4334233,LOC4334233,biology,0.23747936757136387,0.7293518195215003,0.4834156
ncbi_gene_4334218,LOC4334218,biology,0.38280480872999617,0.5832459929335279,0.4830254
ncbi_gene_4334171,LOC4334171,biology,0.17111998454981758,0.8450056725745544,0.50806284
ncbi_gene_4334150,LOC4334150,biology,0.3191823902682647,0.5918007376722234,0.45549157
ncbi_gene_4334141,LOC4334141,biology,0.09738336095564323,1.0,0.5486917
ncbi_gene_4334140,LOC4334140,biology,0.22970985213892403,0.7346180349749627,0.48216394
ncbi_gene_4334135,LOC4334135,biology,0.214299412557166,0.7443196268161365,0.47930953
ncbi_gene_4334101,LOC4334101,biology,0.41585174185487656,0.536371057853579,0.4761114
ncbi_gene_4334089,LOC4334089,biology,0.3970068517285304,0.5381142147559843,0.46756053
ncbi_gene_4334049,LOC4334049,biology,0.13504663527721425,0.8450056725745544,0.49002615
ncbi_gene_4334011,LOC4334011,biology,0.1948468047403783,0.7591451186699585,0.47699597
ncbi_gene_4334003,LOC4334003,biology,0.06928872603695448,1.0,0.53464437
ncbi_gene_4333990,LOC4333990,biology,0.07815295227549258,1.0,0.53907645
ncbi_gene_4333976,ACS1,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_4333973,LOC4333973,biology,0.13794059178629117,0.8450056725745544,0.49147314
ncbi_gene_4333967,ITPK3,biology,0.13794059178629117,0.8450056725745544,0.49147314
ncbi_gene_4334398,LOC4334398,biology,0.07673865120260347,1.0,0.5383693
ncbi_gene_4334405,LOC4334405,biology,0.4518210725847937,0.49971686470123383,0.47576895
ncbi_gene_4334424,LOC4334424,biology,0.2531409756495994,0.6859587270755693,0.46954986
ncbi_gene_4334685,LOC4334685,biology,0.2445450233053738,0.7160188561061768,0.48028195
ncbi_gene_4335427,LOC4335427,biology,0.23621834809660622,0.7293518195215003,0.48278508
ncbi_gene_4335388,WRKY51,biology,0.43126736207827737,0.5327587224518097,0.48201305
ncbi_gene_4335342,LOC4335342,biology,0.14750810639001577,0.8450056725745544,0.4962569
ncbi_gene_4335226,LOC4335226,biology,0.1541004202456871,0.8450056725745544,0.49955305
ncbi_gene_4335222,LOC4335222,biology,0.07878370321839066,1.0,0.5393919
ncbi_gene_4335094,LOC4335094,biology,0.20247915783947623,0.7490521749790499,0.47576568
ncbi_gene_4335090,LOC4335090,biology,0.18772067814064497,0.8114492670591358,0.49958497
ncbi_gene_4334809,LOC4334809,biology,0.06914292791265714,1.0,0.53457147
ncbi_gene_4334691,FEN1B,biology,0.18587138868097464,0.8114492670591358,0.49866033
ncbi_gene_4334681,LOC4334681,biology,0.3596682872620771,0.5856845697415353,0.47267643
ncbi_gene_4334494,LOC4334494,biology,0.1391764744184604,0.8450056725745544,0.49209106
ncbi_gene_4334640,LOC4334640,biology,0.1391764744184604,0.8450056725745544,0.49209106
ncbi_gene_4334606,LOC4334606,biology,0.36164309890633306,0.5856845697415353,0.47366384
ncbi_gene_4334593,LOC4334593,biology,0.43973871889505206,0.5299664711356599,0.48485258
ncbi_gene_4334592,LOC4334592,biology,0.1005276084665824,1.0,0.5502638
ncbi_gene_4334588,LOC4334588,biology,0.17522944259808124,0.8450056725745544,0.51011753
ncbi_gene_4334582,LOC4334582,biology,0.0778726638692255,1.0,0.5389363
ncbi_gene_4334557,LOC4334557,biology,0.15612750197743971,0.8450056725745544,0.5005666
ncbi_gene_4334553,LOC4334553,biology,0.46523164350075863,0.4981659992160021,0.48169884
ncbi_gene_4334537,LOC4334537,biology,0.44532623689573264,0.5158899462240909,0.4806081
ncbi_gene_4333960,LOC4333960,biology,0.07028219017034221,1.0,0.5351411
ncbi_gene_4333925,LOC4333925,biology,0.4148947235478819,0.536371057853579,0.4756329
ncbi_gene_4332690,LOC4332690,biology,0.10148385017322953,1.0,0.5507419
ncbi_gene_4333919,LOC4333919,biology,0.08459687596392527,1.0,0.54229844
ncbi_gene_4333232,LOC4333232,biology,0.10092392513572397,1.0,0.55046195
ncbi_gene_4333199,LOC4333199,biology,0.06914292791265714,1.0,0.53457147
ncbi_gene_4333197,LOC4333197,biology,0.09147438453027158,1.0,0.5457372
ncbi_gene_4333164,LOC4333164,biology,0.3191823902682647,0.5918007376722234,0.45549157
ncbi_gene_4333151,AL1,biology,0.07303060707233223,1.0,0.5365153
ncbi_gene_4333096,LOC4333096,biology,0.2493695950794581,0.6859587270755693,0.46766415
ncbi_gene_4333079,LOC4333079,biology,0.09272791585408184,1.0,0.54636395
ncbi_gene_4333030,LOC4333030,biology,0.07303060707233223,1.0,0.5365153
ncbi_gene_4333017,LOC4333017,biology,0.07390517133903239,1.0,0.5369526
ncbi_gene_4333014,LOC4333014,biology,0.26877382013183954,0.665587703782956,0.46718076
ncbi_gene_4332995,LOC4332995,biology,0.38280480872999617,0.5832459929335279,0.4830254
ncbi_gene_4332956,LOC4332956,biology,0.332645257948718,0.5873357794991299,0.45999053
ncbi_gene_4332876,LOC4332876,biology,0.2531409756495994,0.6859587270755693,0.46954986
ncbi_gene_4332851,LOC4332851,biology,0.15251857503909397,0.8450056725745544,0.49876213
ncbi_gene_4332846,LOC4332846,biology,0.1848724029179695,0.8114492670591358,0.49816084
ncbi_gene_4332813,LOC4332813,biology,0.19271409283553775,0.7591451186699585,0.47592962
ncbi_gene_4332812,LOC4332812,biology,0.49008961469008094,0.4650257511646425,0.4775577
ncbi_gene_4332801,LOC4332801,biology,0.1984296848660139,0.7534656866373175,0.47594768
ncbi_gene_4332761,LOC4332761,biology,0.0694151512543646,1.0,0.53470755
ncbi_gene_4332743,LOC4332743,biology,0.1984296848660139,0.7534656866373175,0.47594768
ncbi_gene_4332697,LOC4332697,biology,0.35136940093168517,0.5856845697415353,0.468527
ncbi_gene_4333259,LOC4333259,biology,0.19271409283553775,0.7591451186699585,0.47592962
ncbi_gene_4333268,LOC4333268,biology,0.10224386211379592,1.0,0.55112195
ncbi_gene_4333273,LOC4333273,biology,0.2789934458637349,0.665587703782956,0.47229058
ncbi_gene_4333741,LOC4333741,biology,0.11050176814652302,1.0,0.5552509
ncbi_gene_4333896,LOC4333896,biology,0.1126142735984762,0.984733317232122,0.5486738
ncbi_gene_4333860,LOC4333860,biology,0.39402920234052474,0.5468878591859727,0.47045854
ncbi_gene_4333857,LOC4333857,biology,0.48707556242018335,0.473736991150213,0.48040628
ncbi_gene_4333841,LOC4333841,biology,0.32321236196315756,0.5873357794991299,0.45527408
ncbi_gene_4333833,LOC4333833,biology,0.11583592661841509,0.9236149246656711,0.51972544
ncbi_gene_4333823,LOC4333823,biology,0.10148385017322953,1.0,0.5507419
ncbi_gene_4333818,LOC4333818,biology,0.18772067814064497,0.8114492670591358,0.49958497
ncbi_gene_4333770,LOC4333770,biology,0.07847170848257466,1.0,0.53923583
ncbi_gene_4333759,LOC4333759,biology,0.07286612831530227,1.0,0.53643304
ncbi_gene_4333680,LOC4333680,biology,0.18587138868097464,0.8114492670591358,0.49866033
ncbi_gene_4333298,LOC4333298,biology,0.09227339356834108,1.0,0.5461367
ncbi_gene_4333666,LOC4333666,biology,0.3628421876630983,0.5856845697415353,0.4742634
ncbi_gene_4333632,LOC4333632,biology,0.15211220372157386,0.8450056725745544,0.49855894
ncbi_gene_4333618,LOC4333618,biology,0.09227339356834108,1.0,0.5461367
ncbi_gene_4333560,LOC4333560,biology,0.20690716249803223,0.7443196268161365,0.4756134
ncbi_gene_4333511,LOC4333511,biology,0.08508696307908196,1.0,0.5425435
ncbi_gene_4333502,LOC4333502,biology,0.40387845219557805,0.5381142147559843,0.47099632
ncbi_gene_4333399,LOC4333399,biology,0.09227339356834108,1.0,0.5461367
ncbi_gene_4333383,LOC4333383,biology,0.12668043666070045,0.8450056725745544,0.48584306
ncbi_gene_4333307,LOC4333307,biology,0.17707444750669168,0.8450056725745544,0.51104003
ncbi_gene_9267091,LOC9267091,biology,0.25520542394911006,0.6821237850071453,0.46866462
ncbi_gene_9267055,SPO11-1,biology,0.12668043666070045,0.8450056725745544,0.48584306
ncbi_gene_9266695,HKT1;1,biology,0.1608975530947307,0.8450056725745544,0.5029516
ncbi_gene_9266530,LOC9266530,biology,0.2904077087808927,0.665587703782956,0.47799772
ncbi_gene_9266513,LOC9266513,biology,0.1363875710641438,0.8450056725745544,0.4906966
ncbi_gene_9266285,LOC9266285,biology,0.49008961469008094,0.4650257511646425,0.4775577
ncbi_gene_9266075,LOC9266075,biology,0.09205804518558339,1.0,0.54602903
ncbi_gene_9267457,LOC9267457,biology,0.48736629414928384,0.46818295052207365,0.47777462
ncbi_gene_9268873,NINJA1,biology,0.3628421876630983,0.5856845697415353,0.4742634
ncbi_gene_9269039,LOC9269039,biology,0.38280480872999617,0.5832459929335279,0.4830254
ncbi_gene_9270943,LOC9270943,biology,0.4660058685463036,0.4981659992160021,0.48208594
ncbi_gene_9272095,LOC9272095,biology,0.13575595734946955,0.8450056725745544,0.49038082
ncbi_gene_9272089,LOC9272089,biology,0.07596191361103886,1.0,0.537981
ncbi_gene_9272017,LOC9272017,biology,0.08459687596392527,1.0,0.54229844
ncbi_gene_9271571,wsl6,biology,0.07226399680347396,1.0,0.536132
ncbi_gene_9271563,LOC9271563,biology,0.3628421876630983,0.5856845697415353,0.4742634
ncbi_gene_9271252,LOC9271252,biology,0.2617838985482835,0.665587703782956,0.4636858
ncbi_gene_9271228,LOC9271228,biology,0.23621834809660622,0.7293518195215003,0.48278508
ncbi_gene_9270837,LOC9270837,biology,0.09077702114762826,1.0,0.5453885
ncbi_gene_9269115,LOC9269115,biology,0.0694151512543646,1.0,0.53470755
ncbi_gene_9270778,RLK10,biology,0.30073260605196556,0.659501573835048,0.48011708
ncbi_gene_9270639,LOC9270639,biology,0.10269186769032222,1.0,0.55134594
ncbi_gene_9270381,LOC9270381,biology,0.08475186886704492,1.0,0.5423759
ncbi_gene_9270250,LOC9270250,biology,0.07631974729800563,1.0,0.53815985
ncbi_gene_9269702,LOC9269702,biology,0.09975614034518751,1.0,0.54987806
ncbi_gene_9269685,LOC9269685,biology,0.24180268905183236,0.7203980631796767,0.48110038
ncbi_gene_9269620,LOC9269620,biology,0.1240447707918172,0.8599907001019863,0.49201775
ncbi_gene_9269603,LOC9269603,biology,0.10148385017322953,1.0,0.5507419
ncbi_gene_9269315,LOC9269315,biology,0.3191823902682647,0.5918007376722234,0.45549157
globiint_oryza_sativa_fusarium_oxysporum,Oryza sativa → Fusarium oxysporum (interactsWith),biology,0.1848724029179695,0.8114492670591358,0.49816084
globiint_oryza_sativa_junonia_sophia,Oryza sativa → Junonia sophia (hostOf),biology,0.09227339356834108,1.0,0.5461367
globiint_oryza_sativa_hydrellia,Oryza sativa → Hydrellia (eatenBy),biology,0.06914292791265714,1.0,0.53457147
globiint_oryza_sativa_homo_sapiens,Oryza sativa → Homo sapiens (interactsWith),biology,0.11154719605138454,1.0,0.5557736
globiint_oryza_sativa_hieroglyphus_banian,Oryza sativa → Hieroglyphus banian (eatenBy),biology,0.1848724029179695,0.8114492670591358,0.49816084
globiint_oryza_sativa_hiccoda_nigripalpis,Oryza sativa → Hiccoda nigripalpis (hostOf),biology,0.43973871889505206,0.5299664711356599,0.48485258
